,key_0,type,size,age,gender,has_name,spay_neuter,intake_condition,pit_bull,intake_location,adopt_return,adopt_return_predict_proba,latitude,longitude
224,224,DOG,MED,3.0,Male,0,1,UNTREATABLE,1,SANTA ROSA,0,0.22055611,,
225,225,DOG,MED,,Female,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.439152,-122.672541
226,226,DOG,LARGE,,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,36.142341,-115.225859
227,227,DOG,LARGE,3.0,Male,1,1,UNKNOWN,1,SANTA ROSA,0,0.12323641,38.486997,-122.749134
228,228,DOG,SMALL,,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,,
229,229,DOG,LARGE,5.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.09349796,38.394388,-122.850998
230,230,DOG,MED,8.0,Female,1,1,UNKNOWN,1,SANTA ROSA,0,0.046741463,38.446019,-122.766748
231,231,DOG,MED,5.0,Female,0,1,HEALTHY,1,OUT OF COUNTY,0,0.6316127,38.486997,-122.749134
232,232,CAT,KITTEN,1.0,Female,0,0,TREATABLE/REHAB,0,SANTA ROSA,0,0.0069242385,,
233,233,CAT,SMALL,19.0,Female,0,1,UNKNOWN,0,SONOMA COUNTY,0,0.030311657,,
234,234,DOG,TOY,11.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.05552803,38.486997,-122.749134
235,235,DOG,SMALL,12.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.04235051,37.78008,-122.420168
236,236,DOG,SMALL,6.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
237,237,DOG,SMALL,,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
238,238,DOG,MED,2.0,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.618857,-122.861927
239,239,DOG,LARGE,,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,36.142341,-115.225859
240,240,DOG,LARGE,4.0,Female,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.07962261,37.78008,-122.420168
241,241,CAT,KITTEN,1.0,Female,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.019159522,,
242,242,OTHER,SMALL,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,,
243,243,DOG,MED,15.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.018713608,38.486997,-122.749134
244,244,CAT,MED,3.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.08824815,38.458384,-122.675588
245,245,DOG,LARGE,4.0,Male,0,1,HEALTHY,1,SANTA ROSA,0,0.16688663,38.446019,-122.766748
246,246,CAT,SMALL,4.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.05442789,38.486997,-122.749134
247,247,DOG,PUPPY,2.0,Male,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
248,248,DOG,MED,9.0,Female,1,1,HEALTHY,0,WINDSOR,0,0.11744548,38.439152,-122.672541
249,249,DOG,PUPPY,2.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.065065384,38.458384,-122.675588
250,250,DOG,PUPPY,2.0,Male,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
251,251,DOG,MED,,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
252,252,DOG,SMALL,12.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.024207797,38.458384,-122.675588
253,253,DOG,SMALL,5.0,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
254,254,DOG,MED,,Male,0,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
255,255,CAT,KITTEN,1.0,Male,0,0,TREATABLE/REHAB,0,SANTA ROSA,0,0.0069242385,,
256,256,DOG,MED,6.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.047953356,38.458384,-122.675588
257,257,DOG,LARGE,9.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.04253373,48.080229,-122.818016
258,258,DOG,TOY,16.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.031726737,43.641081,-116.410134
259,259,DOG,PUPPY,5.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08410237,38.346718,-122.695947
260,260,DOG,SMALL,,Female,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
261,261,DOG,LARGE,9.0,Female,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.06637779,38.245316,-122.59871
262,262,DOG,MED,3.0,Female,1,1,UNKNOWN,1,SONOMA COUNTY,0,0.07670413,38.458384,-122.675588
263,263,DOG,LARGE,9.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08607826,38.486997,-122.749134
264,264,DOG,MED,,Male,1,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,38.610732,-123.200051
265,265,CAT,SMALL,11.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.12444712,38.458384,-122.675588
266,266,DOG,LARGE,,Male,1,1,UNKNOWN,1,SANTA ROSA,0,0.012686619,37.973771,-122.51209
267,267,CAT,KITTEN,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
268,268,DOG,MED,,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.013261708,38.280393,-122.464588
269,269,DOG,SMALL,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
270,270,DOG,LARGE,12.0,Female,1,1,UNKNOWN,0,ROHNERT PARK,0,0.33081833,37.319314,-122.029264
271,271,DOG,MED,,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
272,272,DOG,MED,5.0,Male,1,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,41.64378,-124.052942
273,273,DOG,MED,6.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
274,274,DOG,SMALL,4.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.541541,-122.809202
275,275,DOG,LARGE,,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.013261708,38.394388,-122.850998
276,276,DOG,MED,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
277,277,DOG,LARGE,10.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.04195006,38.458384,-122.675588
278,278,DOG,LARGE,12.0,Female,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.025135614,38.280393,-122.464588
279,279,DOG,MED,5.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08360252,44.534837,-88.050883
280,280,CAT,SMALL,2.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.04032317,38.486997,-122.749134
281,281,DOG,SMALL,8.0,Male,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.0318941,38.458384,-122.675588
282,282,DOG,SMALL,7.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.11123004,38.962754,-122.634743
283,283,DOG,LARGE,4.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.20424591,37.78008,-122.420168
284,284,DOG,SMALL,9.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
285,285,DOG,LARGE,9.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08607826,38.486997,-122.749134
286,286,DOG,PUPPY,2.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.07745548,38.458384,-122.675588
287,287,DOG,MED,10.0,Male,1,1,UNKNOWN,1,SANTA ROSA,0,0.044032715,38.446019,-122.766748
288,288,DOG,MED,5.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08360252,44.534837,-88.050883
289,289,DOG,LARGE,,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.012686619,38.394388,-122.850998
290,290,DOG,SMALL,2.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.050050978,38.346718,-122.695947
291,291,DOG,LARGE,3.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.1605587,38.403734,-122.736775
292,292,CAT,SMALL,,Female,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.013321487,38.236012,-122.730241
293,293,DOG,MED,10.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.052569203,38.236012,-122.730241
294,294,DOG,SMALL,4.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.541541,-122.809202
295,295,DOG,MED,2.0,Male,0,0,UNKNOWN,1,SANTA ROSA,0,0.0069242385,,
296,296,DOG,SMALL,,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
297,297,DOG,LARGE,4.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.18968381,37.78008,-122.420168
298,298,DOG,SMALL,4.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.16523519,38.486997,-122.749134
299,299,DOG,TOY,11.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,44.061225,-123.015424
300,300,DOG,SMALL,13.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
301,301,DOG,SMALL,9.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
302,302,DOG,TOY,9.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07199993,38.493009,-123.187703
303,303,CAT,SMALL,16.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.028471572,38.493009,-123.187703
304,304,DOG,MED,5.0,Female,0,1,HEALTHY,1,SONOMA COUNTY,0,0.098552324,37.916331,-122.020165
305,305,DOG,MED,18.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.028490754,38.493009,-123.187703
306,306,CAT,SMALL,10.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06028727,38.493009,-123.187703
307,307,CAT,SMALL,14.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.03188185,38.493009,-123.187703
308,308,OTHER,SMALL,,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
309,309,DOG,MED,7.0,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.493009,-123.187703
310,310,DOG,TOY,8.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.056401454,38.403734,-122.736775
311,311,CAT,SMALL,20.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.024822427,38.493009,-123.187703
312,312,CAT,SMALL,6.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06972164,38.493009,-123.187703
313,313,DOG,TOY,18.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.03253025,38.493009,-123.187703
314,314,DOG,SMALL,21.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.024822427,38.493009,-123.187703
315,315,DOG,MED,5.0,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
316,316,CAT,SMALL,12.0,Female,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
317,317,DOG,TOY,16.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.039545365,38.493009,-123.187703
318,318,DOG,LARGE,8.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.069635354,38.493009,-123.187703
319,319,CAT,SMALL,14.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.029518787,38.493009,-123.187703
320,320,CAT,SMALL,19.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.035947885,38.493009,-123.187703
321,321,DOG,MED,21.0,Male,1,1,UNTREATABLE,0,SONOMA COUNTY,0,0.019795751,38.493009,-123.187703
322,322,DOG,SMALL,12.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.024207797,38.383156,-122.289164
323,323,DOG,X-LRG,7.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.038607515,38.468829,-123.018829
324,324,DOG,TOY,23.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.024822427,38.493009,-123.187703
325,325,OTHER,SMALL,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
326,326,OTHER,SMALL,,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
327,327,CAT,SMALL,14.0,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.493009,-123.187703
328,328,DOG,SMALL,7.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.493009,-123.187703
329,329,CAT,KITTEN,7.0,Female,0,1,HEALTHY,0,OUT OF COUNTY,0,0.16339205,38.491884,-122.90672
330,330,DOG,PUPPY,7.0,Male,1,1,TREATABLE/REHAB,1,UNKNOWN,0,0.050439,38.510032,-122.996796
331,331,CAT,KITTEN,,Unknown,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
332,332,DOG,SMALL,17.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.036490865,38.493009,-123.187703
333,333,CAT,KITTEN,2.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.062666826,38.486997,-122.749134
334,334,CAT,MED,,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
335,335,DOG,LARGE,11.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.035907883,38.439152,-122.672541
336,336,DOG,LARGE,4.0,Female,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.07626709,38.491884,-122.90672
337,337,CAT,SMALL,,Unknown,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,,
338,338,OTHER,SMALL,,Female,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
339,339,CAT,KITTEN,2.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.04980411,38.458965,-122.630156
340,340,DOG,LARGE,,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
341,341,DOG,MED,6.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.10862973,38.458384,-122.675588
342,342,DOG,LARGE,6.0,Male,1,1,UNKNOWN,1,SANTA ROSA,0,0.036324877,38.458384,-122.675588
343,343,CAT,SMALL,1.0,Female,0,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
344,344,CAT,SMALL,5.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.07972296,45.391031,-122.184925
345,345,DOG,LARGE,4.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
346,346,DOG,MED,23.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.022480156,38.439152,-122.672541
347,347,CAT,SMALL,12.0,Female,0,1,UNKNOWN,0,SANTA ROSA,0,0.07711391,,
348,348,DOG,SMALL,10.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
349,349,DOG,LARGE,14.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.018249154,38.314417,-122.656863
350,350,DOG,SMALL,5.0,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,37.392685,-121.962271
351,351,CAT,SMALL,12.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.036825653,38.446019,-122.766748
352,352,OTHER,SMALL,,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.618857,-122.861927
353,353,DOG,LARGE,14.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.018713608,38.458384,-122.675588
354,354,DOG,SMALL,12.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.04235051,38.446019,-122.766748
355,355,DOG,MED,7.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.06049952,38.458384,-122.675588
356,356,DOG,MED,14.0,Female,1,1,UNKNOWN,1,SONOMA COUNTY,0,0.021770537,38.236012,-122.730241
357,357,DOG,LARGE,,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.458384,-122.675588
358,358,DOG,LARGE,12.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.035574906,35.728159,-86.904741
359,359,OTHER,SMALL,,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.446019,-122.766748
360,360,DOG,SMALL,11.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.053967327,38.446019,-122.766748
361,361,DOG,MED,2.0,Female,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
362,362,DOG,MED,3.0,Female,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.08504931,38.403734,-122.736775
363,363,DOG,SMALL,2.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.0599273,38.439152,-122.672541
364,364,DOG,LARGE,6.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
365,365,DOG,SMALL,5.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.439152,-122.672541
366,366,DOG,LARGE,6.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
367,367,CAT,SMALL,4.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.07840127,38.486997,-122.749134
368,368,DOG,SMALL,2.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.439152,-122.672541
369,369,DOG,MED,2.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.075168565,38.458965,-122.630156
370,370,DOG,LARGE,13.0,Female,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
371,371,CAT,KITTEN,2.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.018425839,38.280393,-122.464588
372,372,DOG,SMALL,8.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
373,373,CAT,KITTEN,2.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.040420555,38.458384,-122.675588
374,374,DOG,MED,8.0,Male,0,1,HEALTHY,1,SANTA ROSA,0,0.19718191,38.446019,-122.766748
375,375,DOG,LARGE,8.0,Male,1,1,UNKNOWN,1,SANTA ROSA,0,0.039195787,38.403734,-122.736775
376,376,CAT,KITTEN,2.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.036917914,38.486997,-122.749134
377,377,DOG,LARGE,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
378,378,CAT,KITTEN,2.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.03455764,38.245316,-122.59871
379,379,CAT,KITTEN,2.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.036917914,38.458965,-122.630156
380,380,DOG,LARGE,9.0,Female,1,1,UNKNOWN,1,SANTA ROSA,0,0.042609848,38.403734,-122.736775
381,381,DOG,LARGE,9.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.03407846,38.394388,-122.850998
382,382,CAT,KITTEN,2.0,Male,0,1,UNKNOWN,0,SANTA ROSA,0,0.040651742,38.486997,-122.749134
383,383,DOG,LARGE,3.0,Male,1,1,UNKNOWN,0,SANTA ROSA,1,0.1605587,38.098743,-122.592459
384,384,CAT,KITTEN,2.0,Female,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.018425839,38.803087,-122.548842
385,385,DOG,LARGE,2.0,Female,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.394388,-122.850998
386,386,DOG,LARGE,4.0,Male,0,1,HEALTHY,1,SONOMA COUNTY,0,0.07964484,,
387,387,CAT,SMALL,1.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.031714305,38.458384,-122.675588
388,388,DOG,LARGE,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
389,389,DOG,MED,2.0,Male,1,1,UNKNOWN,1,SONOMA COUNTY,0,0.056344632,,
390,390,DOG,MED,3.0,Male,1,1,UNKNOWN,1,SANTA ROSA,0,0.1204826,,
391,391,CAT,SMALL,,Male,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
392,392,DOG,MED,3.0,Female,1,1,UNKNOWN,1,SANTA ROSA,0,0.12876101,,
393,393,DOG,MED,3.0,Female,0,1,UNKNOWN,1,SANTA ROSA,0,0.16528447,,
394,394,DOG,SMALL,,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.012686619,38.458384,-122.675588
395,395,CAT,SMALL,,Male,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
396,396,DOG,SMALL,7.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.103793286,45.010462,-123.021733
397,397,DOG,SMALL,3.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.458965,-122.630156
398,398,CAT,SMALL,1.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.031714305,38.458384,-122.675588
399,399,DOG,PUPPY,2.0,Male,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,37.78008,-122.420168
400,400,CAT,MED,13.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.02961089,,
401,401,DOG,PUPPY,1.0,Female,0,0,HEALTHY,1,SONOMA COUNTY,0,0.0069242385,37.78008,-122.420168
402,402,CAT,SMALL,11.0,Male,1,1,UNTREATABLE,0,SANTA ROSA,0,0.046146616,38.446019,-122.766748
403,403,OTHER,X-LRG,,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,37.088258,-121.602016
404,404,OTHER,X-LRG,,Female,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,37.088258,-121.602016
405,405,DOG,MED,2.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.075168565,37.78008,-122.420168
406,406,DOG,SMALL,12.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.06061821,37.78008,-122.420168
407,407,DOG,PUPPY,6.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.042908724,38.458384,-122.675588
408,408,DOG,SMALL,5.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.458965,-122.630156
409,409,OTHER,SMALL,10.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.07187369,38.458384,-122.675588
410,410,DOG,TOY,1.0,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,37.78008,-122.420168
411,411,DOG,SMALL,13.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.06061821,37.78008,-122.420168
412,412,DOG,MED,14.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.02802162,38.439152,-122.672541
413,413,DOG,TOY,8.0,Female,0,1,HEALTHY,0,HEALDSBURG,0,0.5642185,38.394388,-122.850998
414,414,DOG,MED,9.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06246975,38.869628,-119.649521
415,415,DOG,SMALL,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
416,416,OTHER,SMALL,7.0,Male,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.03575929,38.458384,-122.675588
417,417,DOG,SMALL,2.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.035554543,37.78008,-122.420168
418,418,CAT,SMALL,5.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.07972296,38.869628,-119.649521
419,419,DOG,PUPPY,1.0,Male,0,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,37.78008,-122.420168
420,420,CAT,SMALL,1.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.029282546,38.458384,-122.675588
421,421,DOG,MED,4.0,Male,1,0,UNKNOWN,1,SANTA ROSA,0,0.0069242385,,
422,422,DOG,MED,9.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
423,423,DOG,SMALL,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
424,424,CAT,KITTEN,2.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.03455764,38.314417,-122.656863
425,425,CAT,SMALL,6.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.07582416,38.325442,-122.71081
426,426,DOG,MED,,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.013261708,38.829858,-123.528149
427,427,CAT,KITTEN,2.0,Female,0,1,UNKNOWN,0,SANTA ROSA,0,0.040651742,38.618857,-122.861927
428,428,DOG,LARGE,3.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
429,429,CAT,SMALL,,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
430,430,DOG,SMALL,,Female,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.014657889,38.790859,-123.010876
431,431,DOG,SMALL,5.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.0922974,38.439152,-122.672541
432,432,DOG,SMALL,3.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.12966208,38.486997,-122.749134
433,433,DOG,LARGE,5.0,Male,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.081987105,38.439152,-122.672541
434,434,CAT,SMALL,6.0,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.08297087,38.325442,-122.71081
435,435,CAT,KITTEN,2.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.018425839,38.618857,-122.861927
436,436,DOG,LARGE,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.09790715,38.458965,-122.630156
437,437,DOG,MED,6.0,Male,1,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,38.446019,-122.766748
438,438,DOG,MED,2.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.054677587,38.618857,-122.861927
439,439,CAT,SMALL,,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
440,440,DOG,LARGE,,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,37.953574,-121.179776
441,441,DOG,SMALL,7.0,Female,0,1,UNKNOWN,0,SANTA ROSA,0,0.15399387,38.486997,-122.749134
442,442,CAT,MED,12.0,Male,0,1,UNKNOWN,0,SANTA ROSA,0,0.0721162,,
443,443,DOG,MED,,Male,1,0,HEALTHY,1,SONOMA COUNTY,0,0.0069242385,38.610732,-123.200051
444,444,DOG,SMALL,3.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.07925889,38.439152,-122.672541
445,445,DOG,SMALL,3.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
446,446,DOG,MED,,Unknown,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
447,447,DOG,MED,,Unknown,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
448,448,DOG,MED,14.0,Female,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.01612436,38.403734,-122.736775
449,449,DOG,SMALL,,Male,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.491884,-122.90672
